,Lasso 0.00048828125 electrostatic_coef,Lasso 0.000244140625 electrostatic_coef,Lasso 0.0001220703125 electrostatic_coef,Lasso 6.103515625e-05 electrostatic_coef,Ridge 1.9073486328125e-06 electrostatic_coef,ElasticNet 0.0001220703125 0.5 electrostatic_coef,ElasticNet 0.000244140625 0.5 electrostatic_coef,ElasticNet 0.00048828125 0.5 electrostatic_coef,Ridge 1.52587890625e-05 electrostatic_coef,Ridge 3.814697265625e-06 electrostatic_coef,Ridge 9.5367431640625e-07 electrostatic_coef,ElasticNet 6.103515625e-05 0.5 electrostatic_coef,PLS 2 electrostatic_coef,PLS 1 electrostatic_coef,PLS 3 electrostatic_coef,PLS 4 electrostatic_coef,PLS 7 electrostatic_coef,PLS 5 electrostatic_coef,PLS 8 electrostatic_coef,PLS 6 electrostatic_coef,PLS 9 electrostatic_coef,Ridge 3.0517578125e-05 electrostatic_coef,Ridge 7.62939453125e-06 electrostatic_coef,ElasticNet 3.0517578125e-05 0.5 electrostatic_coef,Ridge 0.0001220703125 electrostatic_coef,Ridge 0.00048828125 electrostatic_coef,Ridge 6.103515625e-05 electrostatic_coef,Ridge 0.000244140625 electrostatic_coef,Lasso 3.0517578125e-05 electrostatic_coef,ElasticNet 1.52587890625e-05 0.5 electrostatic_coef,ElasticNet 7.62939453125e-06 0.5 electrostatic_coef,Lasso 1.52587890625e-05 electrostatic_coef,ElasticNet 3.814697265625e-06 0.5 electrostatic_coef,Lasso 7.62939453125e-06 electrostatic_coef,ElasticNet 1.9073486328125e-06 0.5 electrostatic_coef,Lasso 3.814697265625e-06 electrostatic_coef,Lasso 1.9073486328125e-06 electrostatic_coef,Lasso 9.5367431640625e-07 electrostatic_coef,ElasticNet 9.5367431640625e-07 0.5 electrostatic_coef
-2 2 1,0.0,41.11775325408153,63.947029229273916,50.42762259296394,125.67670180173481,19.111188290158587,6.964156247182955,0.0,95.10909935442291,118.22006003172184,130.35350140758698,33.08585331497233,-2.158355567723824,-2.329039058075124,1.421691677071668,16.94523690338804,69.88835513487275,37.62743192467533,77.99456101623242,62.80686290366554,81.29430988746728,82.81372341983439,107.71424417817026,46.352360324680554,68.11583296107813,58.96979930919238,73.55619599013458,64.31170108176421,68.7710107101675,56.24058103770454,63.601277837816966,98.14616018765332,66.07753575212834,103.56040332399077,70.74031343200545,118.5016831317532,122.54670046620622,163.1035480614253,78.47829015448289
-2 2 2,36.83337557585243,66.2645088958128,95.61908845922706,120.81084155840718,156.43024847020936,22.400473598901957,17.411695385527054,15.258443923612898,142.5838234672802,154.31243483814507,157.49925469098824,30.348442645916183,9.443599673446686,15.96612927643977,8.95768486385657,13.04406916642693,60.79654765181574,21.227007296409244,64.35379338423817,50.428856158787944,63.72672057561518,130.1914591485847,150.18365770193307,41.491088849837446,94.28875690868384,59.81864505204612,113.26863705778807,76.08714602707443,155.3744798962507,55.80330340528223,71.17858399931727,173.92913094011817,88.86943143173345,166.76174779945993,107.28769991135009,211.5645167129843,253.07876423662466,180.93982403432616,125.99763974958547
-2 2 3,55.599832615864564,77.30858478679389,112.18646445012456,145.2052653383334,181.38656197616965,50.22592221057843,38.945522882074044,29.91223376671941,157.4503560222063,174.1402539298516,186.84181243325204,62.66210945804013,25.556165944363027,26.927043952794502,39.20851164157527,52.69734251459106,88.16924015169887,67.22138160939168,89.52140521265775,87.88968198506876,92.55682393859071,147.48280212021783,165.99623015686296,75.49121030321865,119.43919617877627,91.01022971905715,134.64610144708035,104.33718859251783,157.2266509266955,88.28768887753417,99.49012934685634,134.49364891014997,113.860485602053,175.5954283252174,130.44591252546644,201.76322853933354,143.5426993492795,65.53971567189352,145.12661229246174
-2 2 4,0.0,0.0,0.0,0.0,-15.030871492946817,5.639395693185602,1.139071743886704,0.0,-8.043164582969352,-11.819961623301863,-17.7024405916971,9.392969115033598,-3.6432599055054693,7.227145903035173,1.0646757551318233,8.201521313056169,18.083264690736467,24.18394259114874,16.28055879577524,26.39444241900866,13.096015858651784,-8.28488733124031,-9.132895662822218,9.548166469720119,-5.429810472649307,5.549496904178693,-8.012656380835983,-0.4034914286006105,0.0,5.824218630366095,0.0,0.0,-1.8232778090506943,0.0,-5.2141853032422185,0.0,-0.0,-55.98282384034276,-5.689795092229079
-2 2 5,-59.11252153169198,-23.13809429940645,-46.19251466931208,-70.3804088189829,8.704999057833206,-31.370406589817875,-28.156040623497464,-23.956878585182583,-21.206162752673062,-1.736938499549057,16.66073029951673,-33.94363063980835,-28.811350404012916,-16.377305745499754,-29.4981632240391,-31.910188161504337,-42.32820306730769,-34.1441469361127,-35.489774634841055,-37.60762918954036,-42.27114666197394,-26.70333167922805,-12.59630487850853,-36.833736499107914,-35.07847212682924,-39.831419974002294,-30.756526888776083,-38.80803222445029,-68.31243265870634,-39.829303007299,-41.7804572867555,-19.490164723076155,-39.29749559664121,-0.0,-33.73429512239824,-4.441607407962644,-0.0,-0.0,-28.640871759305796
-2 2 6,-0.0,0.0,45.52047749820006,124.25974294294883,120.49369588673834,0.0,-4.131422115918059,-9.980574582450018,127.69214832685411,124.22603322344924,117.53751289616113,10.079571509134569,-25.122276781979547,-20.609933037376205,-9.405709987606542,8.74552767812927,30.261840782920864,14.666004070086812,41.94653722857024,22.388071868952114,57.72886376040148,122.19140631536061,127.43677143556737,23.659771082003328,90.86073455244254,49.71580515987856,109.46597887918269,69.84523136746421,117.78326578773617,41.26249070322203,62.50878461166708,101.69879537860815,84.70231885734077,120.69349132873404,104.77439266321282,128.4243654582984,106.06677804563323,103.65245146496495,118.9397976054225
-2 3 1,-0.0,-0.0,-0.0,0.0,110.75247261840865,-8.095999791048287,-3.1461684745965526,-0.0,119.60128839226844,117.40966316968816,104.94990258969803,-10.702630247154987,-4.309900123158725,1.5103975505107774,-8.545677373468578,-11.821261359124723,-20.247432133693213,-23.214808066630795,-16.538553286955498,-24.02152698851853,-2.7272435848512773,107.73856552847317,121.80551318102228,-7.4144633011880074,59.101030443458285,8.6413630087063,86.40657855511712,31.347975618254996,0.0,0.0,16.46253807667745,0.0,44.33463884817138,0.0,73.17976730610624,39.93395269712678,97.43578814327932,43.14876262405132,97.82192288844433
-2 3 2,3.6565813583160827,12.637044558258292,0.0,0.0,81.94468252809867,24.846434177273675,22.027662815722227,20.808666299691517,75.4725521548008,80.54525652545027,82.50773416364578,30.963676766149703,16.759076548558813,19.088759221981448,25.082708878546015,25.019880534732632,44.38011660818561,20.395065479226812,56.06309865499369,31.867971719639424,75.7207910480136,74.53261229684723,78.08431165927216,41.66232776951758,74.98673036321195,59.647713934643285,75.4082447804049,69.7974700424979,30.180423923693013,54.24301961573921,66.08826151777156,75.5832589729842,74.71236017670999,33.29274780752364,76.33901389831207,63.79435401020953,4.304245915090967,1.3939854621897467,74.60272147006745
-2 3 3,24.26834529607956,35.14593585663708,56.12671443872928,62.55029405473993,-14.50726059150484,20.033726568544864,16.318080952127776,12.59033124382229,27.043223095795586,-1.031358966151215,-24.502124994566348,24.005742081036082,9.719397360871511,12.46967862668985,24.7530377158485,23.95352037078229,28.480361639865727,25.18954008951854,29.64552295551964,26.77032165398886,36.60966074614467,36.55686177322693,13.83347389982639,28.323940005490446,43.08728260156189,36.434613627606666,41.85811554894509,40.83538623867759,0.0,32.8852264131585,37.6544115118387,0.0,41.430817381134936,0.0,42.26232667074368,0.0,-0.0,-9.99123954132559,38.688486700674666
-2 3 4,0.0,0.0,0.0,0.0,38.2299271319975,-5.868042093655818,-4.616147572676705,-2.9828272551164767,23.48720748892154,33.787277963406154,41.63335037444926,-6.427666986785205,-8.709192678832594,1.0756036974515775,-4.729459342366863,-10.769207686998781,-14.723671895203534,-15.00319687192664,-14.426960414989658,-13.083736301709655,-8.307596699662362,17.09516657926276,28.83532392492846,-6.434727287506355,1.4026232391287357,-9.227535672805343,9.399836784478548,-5.223608279543966,-0.0,-5.917503144476849,-2.8291177491479194,-0.0,0.0,-0.0,3.9411040611976165,-0.0,-0.0,-0.7702896596620864,10.573292927130757
-2 3 5,-0.0,-0.0,-0.0,-0.0,-187.73806843190047,-7.484778662922063,-7.441284287610715,-7.155019365597991,-159.79382727875813,-184.04611282582852,-189.14045004570536,-8.283072110682212,-16.438287871655653,-8.706824006095784,-10.42389050578471,-7.036755229937379,-9.755350706930557,-9.062287150164277,-11.169017903253991,-7.668625048756223,-16.26551030005926,-135.4309988472607,-175.6470312721869,-11.552650213691091,-74.1895231783391,-29.799081888242558,-105.0773083644487,-48.18856395067848,-0.0,-21.177626832469098,-38.111359791677835,-93.49608828021557,-61.92696509977321,-229.88531537540052,-92.3643930719085,-238.0108619753632,-202.36914659729848,-261.4333330452853,-125.18691185990147
-2 3 6,-0.0,0.0,0.0,-0.0,-66.58354963661141,-0.07996799144521012,-2.100000163637207,-2.781451693849698,-52.845353809458295,-64.81265005948684,-67.03793835961159,-0.0,-11.183678836866537,-7.2400376219183595,-9.233667283653217,-3.1196503595987806,5.604855771020909,0.7428897579974248,7.902417163558797,3.568964215830144,11.505150071320278,-42.43165269870474,-60.480328003074945,-0.0,-19.13086244815277,-3.36592184933673,-30.64164022406231,-9.60103281100357,-0.0,-0.0,-4.317094087201471,-0.0,-14.88561019743952,-46.325881176677015,-26.09612932976018,-4.309518806604416,-5.6288935001952005,-14.980870771440475,-38.36980209982816
-1 1 1,0.0,0.0,0.0,0.0,9.174414510647287,0.0,0.0,0.0,5.049957735520805,7.737166310994591,10.30367340036885,0.0,0.920920837711356,0.520856629811673,1.6943928983587817,2.184432579810073,2.8169829940422964,2.640698755384163,2.3379191302381948,2.927619718435439,1.2572573982480073,4.031935369159677,6.277916970631992,0.0,2.3179637690841126,1.8461660013205559,3.0995674453615853,1.8863683814441667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1 1 2,-0.0,-0.0,-0.0,-0.0,-1.8600223757895222,-0.0,-0.0,-0.0,-7.262320629254437,-3.5407865498698228,-0.6481819461597836,-0.0,-0.2625356795305542,-0.02088866545822604,-1.0807294391850888,-1.7701942048027617,-4.558342044909442,-3.1520295105565745,-4.886092350673212,-4.119663154666733,-5.51104293645034,-8.462986259624595,-5.476116562451049,-0.0,-8.162365293948676,-5.546189422592995,-8.769314329378952,-6.948025912622552,-0.0,-0.3571688144714818,-1.766725961934617,-0.0,-3.139445464526414,-0.0,-3.9073939458970943,-0.0,-0.0,-0.0,-4.079771641348508
-1 1 3,0.0,0.0,0.0,0.0,241.51207659293604,41.87600945503442,40.38696181464725,36.02656941954996,167.2197011379762,222.36149233249904,254.37156486674908,39.41110995936863,30.955118669655235,19.63041084045728,51.43001041765183,53.64678434883168,38.32885696182921,49.62444487885326,32.329148471298296,42.289912968575685,24.07988391085182,134.6140624195096,197.12191514764396,35.900789960210815,72.55278317812618,40.33194649206692,101.81157182062877,51.289892641848375,0.0,35.440672896791426,43.199081983348194,0.0,60.56159187535139,63.10980797514647,88.91934822722688,132.71150354871634,150.5520248782841,143.1483849422857,122.3820912860569
-1 1 4,273.64688097784773,268.28380757099325,237.12132585276078,195.83636291758594,72.07567130557537,101.16779861319557,82.76462687867226,63.44991077076681,124.37381901362339,86.90252373098231,61.77274317764461,116.32173392047433,45.21548168389339,27.083816844486257,90.57466845119471,118.91242173018921,138.27461320311969,138.07025755605468,142.99119441323987,139.22407707002995,139.0954993403766,140.7380648442016,105.21161570760422,128.77676881369484,152.0830091645742,137.8895976560515,150.57741886537434,146.76150551089938,232.02111451717212,136.75145372417924,146.19987615423693,251.95805627013775,153.00427538498604,147.99272632650192,154.12062465380913,89.04166422383771,0.0,0.0,145.32231568382528
-1 1 5,-0.0,-0.0,-0.0,0.0,49.33148385187073,-12.648642759801342,-14.695205149627466,-15.310982964648915,45.05376108624528,47.39626052703782,51.03696860400523,-9.803617046092308,-22.220340277366862,-15.686326504180094,-21.95733265737901,-18.354047500192245,-3.4710844747951226,-6.115459821206703,1.9105594488294608,-5.1884523509330025,-11.55016092358169,43.05435937971283,45.916369025336664,-6.348921450562698,25.703477908229218,2.057113242417988,36.86636336021614,12.778923210395318,0.0,-1.6596345104674777,4.501739156397922,5.002683329303356,17.63693809167812,3.0605209417640067,32.11863112193202,0.0,0.0,0.0,40.487121528887045
-1 1 6,0.0,0.0,0.0,0.0,101.40075432689734,6.338699655002964,1.1151911613265082,0.0,65.59817597549329,90.80766698487598,109.02903028738874,12.744486502942273,-5.873200786339939,-10.063695192710513,15.305518937431486,15.297982337838473,16.78323557470393,13.21217808199521,27.630080333655634,13.05043276158414,36.80832775298138,54.13123921622547,78.31589839974788,19.158557877849294,38.59573912862997,27.905753847106993,45.07674915718743,33.34869093411209,0.0,24.898309107816544,30.601323149496796,0.0,33.97141574396755,15.482360279726404,38.57124837291997,66.1439682156466,87.89954718230602,90.30779235035524,47.72697613217483
-1 2 1,-0.0,-0.0,-0.0,-0.0,-136.47674068855088,-3.063231564817099,-0.6992029697932604,-0.0,-105.99123618487877,-129.19625595303796,-141.07495180154285,-7.708349611474289,-1.9784219847652966,-2.047933358114102,-2.0022251007285723,-4.810137915792702,-15.755993881947925,-7.7113317284111345,-26.6457991929702,-9.373334335218974,-43.048344191412475,-92.00492081692936,-118.87293360390919,-15.589057440292562,-65.12537912310289,-37.126990198920076,-78.3659923386873,-51.365402560443854,-0.0,-28.59070097295702,-42.79809071287868,-28.42577958571125,-57.64903992242409,-90.5341180465785,-71.91271193544772,-46.79186772316315,-19.328523467267686,-0.0,-84.79607440998936
-1 2 2,-0.0,-0.0,-0.0,-0.0,7.080730151748815,2.0894656870724124,9.059877537791275,15.810265280786966,12.068447205023936,7.319983362324434,7.395949679402538,0.0,16.57844558673914,21.350107636486296,12.041029716572037,-2.851267579414826,5.052735128110446,-11.03567148519862,12.41403496156456,-2.9086712339797063,-0.6078653016102851,15.25506173916127,8.909322024376886,-0.0,11.84481767452975,1.5848743577393016,15.621147009251457,6.021914073377479,-0.0,0.0,1.5845796242056878,-0.0,7.297395583117014,-0.0,13.045838887597538,-0.0,-11.901079176428345,-0.0,14.202448300585495
-1 2 3,-0.0,-0.0,-14.446531009948151,-44.91552455220244,-129.677966181759,-7.32572141159825,0.0,7.076948949133495,-108.61873432926788,-123.80026544452006,-133.8604796691257,-22.29272992871392,9.547336252771638,16.36651099872482,10.710469520063842,-11.100079046060435,-54.01102877934956,-37.33214739146558,-54.300795416515,-52.49087272894852,-58.826530372725635,-99.78694012319528,-116.62157429512911,-36.23634694268591,-78.19437464813494,-54.17652090442908,-89.69262135643268,-66.07150038828154,-71.12485827227722,-46.9743763603903,-58.42636429513125,-86.98333484701936,-70.63962991540346,-150.6145170210167,-83.60077582510866,-176.07013165385248,-195.17880832469464,-126.37635882326397,-96.2781010440748
-1 2 4,0.0,0.0,42.33984023028677,60.11455129923599,80.69383478484211,28.90021875212841,21.5672995306715,14.811132825735152,86.47804039112741,82.70010904251629,79.37729898474436,37.127733122486575,7.232349956352276,12.15778457343568,24.256538139150845,32.62192918924607,52.76907842864214,48.193339313362976,58.69036284612992,51.403135559748506,54.433188454339465,85.70138485609075,85.02947950393924,45.74459438937357,76.32396693554689,57.498641718447224,82.33223424513403,67.57884069510989,0.0,53.8952994878412,63.91599436982713,0.0,72.47778136494782,37.023382286342766,78.09592373673946,63.62276647639906,86.6737024977776,67.18452116536693,82.0128609539498
-1 2 5,-0.0,-0.0,0.0,0.0,172.96277204638852,-0.0,-0.5730869890292479,-1.6781048923039303,137.63053844647033,167.69477358548409,175.0149373043144,0.0,-12.096151237999756,-8.8097303456467,4.3697362083324816,-5.0954291593245165,3.1875664866752906,-3.457137566152994,22.68674587124081,-3.446038953915422,28.642136438385275,112.511488248633,156.50563735234013,5.13299945899163,61.127717239676,25.173951370735622,85.56313969414899,41.044922051621995,56.78366064938053,16.26848511616212,31.96761983264805,58.65324193003568,51.71699898338584,80.47073413237989,74.92709861070347,104.84360815877383,122.2700433119838,129.7843359563273,102.78329233325584
-1 2 6,0.0,0.0,0.0,-0.0,-13.926646187491922,0.0,0.0,-0.0,-14.729103586136729,-13.64988692074133,-14.25272180982039,0.0,-6.621325641389307,-10.021805722251052,14.664095069874863,9.445724246980102,-3.3479246264198186,2.554913432064721,-8.475133553586776,-1.68343595151804,-19.750465467363185,-16.684980539246897,-13.763370661723549,-0.0,-19.547384804878725,-12.84667879136548,-18.816501195987954,-17.59780555313898,-0.0,-6.415234881278095,-11.424331070050778,-0.0,-15.306546489439691,-0.0,-16.301220718088015,-0.0,-0.0,0.0,-14.335803064414474
-1 3 1,0.0,-0.0,-0.0,-0.0,-365.7180074700671,0.0,1.41089606964856,3.51218149241369,-285.12650354014727,-348.38469913686026,-376.35397940024245,-0.0,4.623876406698544,5.970710221215355,6.557237919565895,2.190017393949278,-6.668566891404359,-0.8931632578114714,-12.935403648949396,-4.517943663473422,-28.14652410104533,-236.9031568856563,-322.1593253228597,-11.088711336073908,-124.62108588589169,-42.315400950747744,-180.8664918456379,-76.79200850136986,-97.71627660259963,-29.360532215262513,-58.4923336917071,-192.67300820648882,-103.6907473104696,-251.94664752766994,-159.25611552851643,-303.85024332486313,-337.4537743250973,-357.7287348990548,-217.72283343776644
-1 3 2,0.0,0.0,0.0,12.041447521959737,114.22504687650714,26.8547554729918,25.273711638270875,24.08740750837418,106.19967313586669,114.76181155556293,112.99436190055546,29.485298485496166,15.60542927198064,16.504867450113068,25.788864218377924,24.56144266489054,44.52698414310809,28.29967216461612,52.937249267476666,34.041212418107015,61.63787810254454,94.75662160000888,112.75501027050679,34.70987601741036,67.95742055079157,47.861069713260356,80.87772265804638,57.18495227782427,107.12777613667122,43.955481361858276,55.10463034965562,147.8257311160976,65.41470113684211,202.9004979288715,77.60286816165723,192.85468950118326,166.43610711156282,187.803294673932,92.42298297324992
-1 3 3,0.0,0.0,0.0,0.0,60.95663753249385,11.320355349166467,11.629277478275188,10.58900010238775,24.087119410095898,50.651258385941205,68.0926382524572,9.241378295758988,8.9572967335372,12.53076724677622,19.801135346629565,17.002317357825422,10.239510704242335,19.905991196536135,3.9973763268301155,11.780643092237137,-4.033306437862625,11.497134734897376,37.825217793035975,5.5368040861655246,-2.399766136829273,1.4028281681873833,2.1747733944155,-2.196564483585194,-0.0,0.44015971887443656,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,31.05422257704799,0.0,5.891269194106416
-1 3 4,0.0,0.0,0.0,0.0,-139.0410351821648,4.551702422237814,3.256717185787652,1.5651779795296346,-75.68044704304027,-123.90107824831139,-148.8506488155405,6.918829608814993,1.7045820935315572,5.6427610445852485,17.179435379953436,12.210173682444598,6.7157268654619475,8.23588913831702,12.09183007758542,5.378457376115278,21.095272359212547,-45.347113011267574,-102.6987296198925,9.57839104724761,2.157310363562748,13.916036056221085,-17.42186099821829,11.70666725078594,-0.0,12.718289060836433,11.030527131908368,-0.0,4.430975013235552,-14.37736436688868,-5.718957038814845,-68.32461664235115,-115.37636289247395,-124.38095323857489,-30.914870910170926
-1 3 5,0.0,0.0,0.0,49.0120630838494,154.73946549240966,-0.8546383372600196,-0.46504695791761663,-0.051755358747566316,125.3636825609885,149.67311715378287,157.37543761203528,-0.0,-8.155387227770518,-4.667442856912909,1.7659866343490775,-3.268946049851945,-5.604005020014606,-9.077623916269655,-0.9343129426097584,-8.115716863050803,8.44068049217325,103.23584771862521,140.50247617830163,-0.0,47.63751377128585,10.222011935376038,75.65738677678088,25.012034163463262,140.12621066742398,4.480177945486927,18.27136532100605,206.12228542856343,38.660817398609865,260.62213021936714,64.4178383488425,225.7901791227337,232.43410097253434,272.0587275986308,93.51707170928226
-1 3 6,0.0,0.0,0.0,0.0,124.82826070017528,-0.0,-0.0,-0.0,96.57357416917992,119.91947372971705,127.2053444699398,-0.0,-3.6714753551266455,-2.903856895326445,1.6089180279568283,-0.36932067859575457,-5.444442310352288,-4.651143391475855,-5.89127037879883,-7.166252312493629,-0.012788029879578644,77.88371251125169,110.83357347579629,-0.0,36.32435093665693,6.765734108388502,56.92811848083613,18.867733163124115,0.0,0.0,9.339296660619222,0.0,24.800671824310893,0.0,45.25215365570136,0.0,0.0,26.881685271206592,66.5272797368503
1 1 1,-0.0,0.0,0.0,0.0,10.576181238608749,-0.0,-0.0,-0.0,7.851470119077301,10.009682379181488,10.890048886477274,-0.0,-0.8577915331296079,-0.29691555272524406,-1.9157787486703501,-1.9090969994280738,-0.3453826668751759,-1.6014506953309398,0.48324669091693284,-1.109945566642238,1.3287926828415457,6.430324274215507,9.097504190840212,-0.0,3.698075827219825,1.2026796392727426,5.022410778581438,2.4226574343967338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1834670399666372
1 1 2,-102.01324561227766,-105.84233903633044,-38.13661843744673,-0.0,-65.23068688937694,-71.38155362503521,-59.592341482753014,-46.010275177165965,-36.3536202710075,-57.690849145511486,-70.05051562903046,-79.22710152587311,-35.78695846265438,-18.511048025415814,-70.91870667166008,-83.92234332665292,-103.8463433665112,-95.71723265665442,-98.8974667546476,-106.46229853514765,-83.34646453831517,-28.248900345100477,-47.479698685646234,-79.92641540484908,-36.539519453112895,-66.37850155361147,-27.740408060619522,-51.43974574615517,-0.0,-71.42610900317688,-56.53864921076647,0.0,-39.9220036179995,0.0,-27.14836031967128,-0.0,-2.3736014722756407,0.0,-24.689006883418802
1 1 3,-0.0,-0.0,-36.37645306863461,-38.057981783155185,-35.624180690209315,3.7246434936628847,10.557479926491586,13.633586511474084,-41.913441579218755,-37.05465528805342,-34.801424068046025,-0.0,14.941663732045628,9.842051260669916,24.370763557491905,15.345474264232013,-23.430004349679617,0.7083708418266835,-33.63397212791277,-13.417521350552715,-36.45001615638464,-44.245821674167956,-39.2298929614675,-11.166337711170913,-41.82741899071173,-26.691753722658188,-44.719332967440735,-35.41731433675457,-0.0,-22.624537445054255,-32.91694801930903,0.0,-40.39305344428424,0.0,-45.76793832769214,-0.0,-0.0,0.0,-45.00466789661268
1 1 4,-0.0,-39.16120197725271,-48.04159712642374,-53.61836891629772,-138.44913491872825,-18.492397018608926,-6.815097394568957,-0.0,-130.04990026938952,-137.34163037102363,-138.9024522813601,-31.28347106036679,-2.3126221473758752,-4.486407704368292,3.5475559216991956,-24.1272258277303,-57.97836359738548,-48.825187722166056,-54.898821570499464,-57.73756471022166,-55.55676284131414,-121.73438640594951,-134.8816406051683,-42.46112422818529,-93.85403242454323,-61.876668304394556,-109.40058630446174,-77.22082482485982,-102.30401718379917,-53.87638971170535,-69.48110593543765,-119.52814496215113,-86.45255355334837,-142.71380154711383,-103.31170395139131,-139.27108732249806,-116.58078203635145,-236.7807327625593,-118.08870565543644
1 1 5,-77.15354604049368,-91.58809465907804,-94.22163047640267,-99.3179153311672,-51.04721716836708,-34.189396744292864,-27.481758679788374,-22.197102464190106,-68.81656543926363,-55.33404959255874,-48.37273844394506,-41.962633803593654,-24.73231682240342,-21.92979390524744,-21.320717049222697,-38.50328242893213,-50.406612046407176,-47.16059509444701,-56.599979566258355,-47.27027762172917,-79.9811913261234,-75.60796931688382,-61.44604629204169,-52.35471432439449,-78.59767188701984,-65.50954766766274,-79.32500581039525,-73.69707406109082,-75.18615077893902,-62.95864255912849,-70.92844828357337,-52.95726602731736,-75.79327050415655,-13.155702541327441,-77.94492909924098,-0.0,0.0,0.0,-74.65848467029457
1 1 6,0.0,0.0,0.0,-0.0,-32.569188537898825,-0.0,-0.0,-1.9142789060020657,-16.45497733100427,-27.495703002421532,-36.459517539082384,0.0,-13.025200138102198,-14.378126094960168,0.871320890032039,-1.4487416411316552,5.08335324131751,-0.7441948504547353,10.960458355439625,1.0925523418417955,20.198139455610225,-10.194491544928232,-21.989455940643627,0.7222749865044976,4.364765584191565,8.259216802507094,-2.7274174846270762,8.375108109756805,-0.0,4.131888598371767,6.329537401935857,-0.0,4.2489286498930365,-0.0,-0.0,-0.0,0.0,0.0,-6.108180233369686
1 2 1,0.0,-0.0,-0.0,-0.0,-168.37181327086407,-5.452726113899504,-3.9813018522617205,-1.8402599074661128,-126.3091146422613,-158.13863820611482,-175.04664836517807,-7.501070784846867,-6.08252207261399,0.6896065559434928,-15.361071470464168,-17.195633828293744,-7.924081284688261,-11.213393452801343,-4.94186711670649,-14.466533205160339,-6.021743350521871,-105.56754943801332,-144.0376378767681,-11.632431219557029,-60.431169316068555,-25.523353670560148,-82.9472731941152,-40.55834252794124,-0.0,-18.57111867917154,-31.483674304564133,-10.534041945770444,-50.461749954105244,-42.89882383049246,-72.07062995399848,-53.88801281299369,-61.893586716596786,-42.544759922657164,-96.05325190682677
1 2 2,21.228020267563732,54.14654969352817,66.21167389151469,69.97332233099289,92.14921298836494,17.684300911356203,4.812600431061823,0.0,98.02755404334255,93.92239750914887,90.8748592248522,34.813981437328096,-5.136166377487885,4.6836848299767615,-11.217251539165295,6.572675648055277,73.2835253488544,46.46993084681732,90.35982424422981,53.25150631351108,108.71938977387212,99.45989725526448,96.0047177849201,54.79839901206304,96.94958964318931,78.36915014136636,99.49743087209428,90.27690878271304,67.3361381844698,72.35820184313432,86.61727067412686,51.27861773125263,93.6891480740894,22.733477978965407,97.0665696357789,0.0,0.0,1.7822776916020187,98.96179640346539
1 2 3,-0.0,-0.0,-0.0,-0.0,100.98164544897132,0.0,2.3072878686987623,4.94940623238745,71.32656977876745,93.77867233187668,105.7037842919016,-0.0,1.303670100106962,9.135139224619934,4.386406938004462,0.4157385426187774,-6.529556943411207,1.323199484815672,-6.6775246648958015,-9.047586481131743,-10.12438884758351,56.54368195079893,83.86529321325821,-0.4918923106603166,24.51084546333717,2.0185686822831013,40.400393706593476,11.100452554951024,0.0,-0.0,3.3689484250663506,25.66718821101215,17.24045556341894,73.50880669826036,33.43049101369878,113.10388770197851,126.21385628410404,130.6060706332507,50.43664529119353
1 2 4,-0.0,-0.0,0.0,4.269490387559138,91.68895701285933,0.0,-0.0,-0.0,50.45838779289995,80.25556329247893,99.70765510550522,0.0,-6.8903133065387525,1.241319367514978,-0.6996235104351172,-6.635938381689745,4.996212829588047,-1.6204224936886997,9.65986690089837,1.4358110428759272,19.7104822884853,35.07563300908535,66.07588537031877,1.9876721166820566,13.644348039726621,6.743664461765096,22.200460985799918,9.16502832763447,0.2825379115854748,4.806053039097017,6.914057604364007,0.0,10.226951988952933,-0.0,17.399158825463296,0.0,0.0,48.733131381432464,28.512232065347636
1 2 5,0.0,0.0,12.502021063672954,14.506576542521964,-37.76418676415867,0.0,-0.0,-0.0,-5.619353333611237,-29.867629157301963,-42.9541994124378,0.0,-7.8941715390684255,-11.20564953292906,14.34890688793531,0.2760605442528453,-3.310602114191594,-3.627992993494701,5.284785966988852,-7.547367436054099,17.698938311973777,8.84318336718815,-19.043417102167645,4.7214491077317655,26.03218334329669,16.6052947390652,20.743462008384476,23.679303076409152,0.0,10.806458949272109,19.613231796864422,0.0,24.822488802669803,-0.0,22.16376557068449,-0.0,0.0,0.0,12.761783311321949
1 2 6,0.0,0.0,0.0,-0.0,-92.75104355907597,-0.0,-0.0,-0.0,-93.10307150980388,-95.13924607220017,-90.35715430888074,-0.0,-8.248560838337703,-9.62191752679241,7.521268388759927,0.38310238376887185,-5.423955425517824,-5.68824238724476,-8.701722702679529,-7.06062910761794,-9.835382889990083,-85.6744183485909,-95.88753953001819,-4.318490741960229,-56.591632620530284,-21.851323955535893,-73.3372202114261,-37.93922426503964,-0.0,-12.534377630184025,-28.38526682977529,-0.0,-47.49902181176636,-25.71749324438038,-66.20556330930745,-18.47302452276971,-42.231299245525705,-16.441724919216046,-81.07177882674343
